RK	PICK	PLAYER	TEAM	CONF	MIN%	OR	DR	AST	BLK	STL	FTR	2P	3P	YEAR
361	55	Sr	6-4	E'Twaun Moore (11)	Purdue	B10	84.4	5.1	12.5	20.9	1.6	2.2	28.5	151-319	.473	70-175	.400	2011
362	14	So	6-9	Earl Clark (08)	Louisville	BE	69.0	9.0	22.5	9.7	6.6	2.0	41.4	131-241	.544	15-66	.227	2008
363	14	Jr	6-9	Earl Clark (09)	Louisville	BE	85.4	9.1	18.7	18.2	4.1	1.7	31.4	171-347	.493	31-95	.326	2009
364	13	Fr	6-10	Ed Davis (09)	North Carolina	ACC	46.3	12.6	23.2	4.8	8.3	1.0	50.8	95-185	.514	0-0	.000	2009
365	13	So	6-10	Ed Davis (10)	North Carolina	ACC	43.0	10.8	24.2	6.8	9.5	0.9	68.8	111-192	.578	0-0	.000	2010
366	52	Fr	6-6	Edmond Sumner (16)	Xavier	BE	59.0	2.3	11.7	25.2	0.9	2.7	59.9	77-174	.443	25-83	.301	2016
367	52	So	6-6	Edmond Sumner (17)	Xavier	BE	45.6	1.8	13.5	30.3	2.7	2.3	64.5	89-167	.533	12-44	.273	2017
368	14	Fr	6-10	Edrice Adebayo (17)	Kentucky	SEC	75.1	11.2	17.2	4.7	4.9	1.2	83.1	170-283	.601	0-1	.000	2017
369	6	So	6-10	Ekpe Udoh (08)	Michigan	B10	65.1	9.3	13.0	7.5	12.3	2.0	32.2	70-158	.443	6-16	.375	2008
370	6	Jr	6-10	Ekpe Udoh (10)	Baylor	B12	88.0	12.8	17.6	14.7	11.0	1.4	41.4	178-358	.497	7-26	.269	2010
371	10	Fr	6-3	Elfrid Payton (12)	Louisiana Lafayette	SB	55.8	3.4	13.8	27.7	1.2	2.6	78.2	76-162	.469	0-8	.000	2012
372	10	So	6-3	Elfrid Payton (13)	Louisiana Lafayette	SB	88.1	4.2	13.6	33.5	1.9	3.9	53.0	167-338	.494	16-49	.327	2013
373	10	Jr	6-3	Elfrid Payton (14)	Louisiana Lafayette	SB	90.2	7.2	12.0	32.3	1.5	3.6	64.6	205-384	.534	14-54	.259	2014
374	39	Jr	6-6	Elijah Hughes (19)	Syracuse	ACC	81.2	2.3	12.6	10.0	3.5	2.3	25.3	68-133	.511	87-235	.370	2019
375	39	Jr	6-6	Elijah Hughes (20)	Syracuse	ACC	91.1	1.3	13.3	20.1	2.9	1.8	35.8	120-236	.508	78-228	.342	2020
376	22	So	6-5	Elliot Williams (10)	Memphis	CUSA	83.3	2.7	11.3	24.0	0.4	2.4	66.0	118-224	.527	60-164	.366	2010
377	18	Fr	6-1	Eric Bledsoe (10)	Kentucky	SEC	73.1	2.0	8.6	16.8	1.1	2.6	39.4	95-184	.516	49-128	.383	2010
378	7	Fr	6-3	Eric Gordon (08)	Indiana	B10	83.1	2.6	8.0	15.2	2.0	2.3	65.2	114-217	.525	70-208	.337	2008
379	20	Jr	6-2	Eric Maynor (08)	VCU	CAA	86.8	2.5	10.9	39.0	0.7	2.2	40.3	146-300	.487	50-127	.394	2008
380	20	Sr	6-2	Eric Maynor (09)	VCU	CAA	88.0	1.6	10.0	40.8	0.5	2.9	45.3	182-353	.516	66-183	.361	2009
381	41	Fr	6-6	Eric Paschall (15)	Fordham	A10	67.4	5.7	14.2	8.2	1.7	1.5	30.4	97-201	.483	41-135	.304	2015
382	41	So	6-7	Eric Paschall (17)	Villanova	BE	54.2	8.6	12.8	5.2	2.7	1.5	30.3	81-127	.638	19-68	.279	2017
383	41	Jr	6-7	Eric Paschall (18)	Villanova	BE	70.2	7.7	12.8	11.6	2.2	1.8	35.6	108-169	.639	36-101	.356	2018
384	41	Sr	6-8	Eric Paschall (19)	Villanova	BE	89.3	4.2	16.0	12.9	1.6	1.2	41.5	125-235	.532	70-201	.348	2019
385	46	So	6-4	Erick Green (11)	Virginia Tech	ACC	71.9	2.4	6.4	18.4	1.0	3.5	32.3	106-214	.495	26-105	.248	2011
386	46	Jr	6-4	Erick Green (12)	Virginia Tech	ACC	80.5	2.0	9.2	20.1	0.4	2.4	31.4	128-276	.464	42-112	.375	2012
387	46	Sr	6-4	Erick Green (13)	Virginia Tech	ACC	89.7	1.4	10.6	27.0	0.6	2.1	48.5	200-393	.509	61-157	.389	2013
388	49	Jr	6-10	Erik Murphy (12)	Florida	SEC	59.0	5.7	14.6	6.5	4.5	1.3	16.0	72-130	.554	59-139	.424	2012
389	49	Sr	6-10	Erik Murphy (13)	Florida	SEC	64.3	7.8	17.4	11.0	3.1	1.5	16.0	92-159	.579	72-159	.453	2013
390	2	Fr	6-7	Evan Turner (08)	Ohio St.	B10	67.6	4.1	13.8	18.4	2.2	2.9	44.4	86-163	.528	23-69	.333	2008
391	2	So	6-7	Evan Turner (09)	Ohio St.	B10	90.0	6.6	17.2	25.8	2.8	3.1	57.8	182-359	.507	11-25	.440	2009
392	2	Jr	6-7	Evan Turner (10)	Ohio St.	B10	74.4	7.4	23.5	37.5	2.9	3.0	39.8	217-402	.540	20-55	.364	2010
393	22	So	7-0	Fab Melo (12)	Syracuse	BE	51.4	12.3	13.5	5.0	13.0	1.2	34.7	98-173	.566	0-0	.000	2012
394	30	Jr	6-11	Festus Ezeli (11)	Vanderbilt	SEC	58.1	14.6	15.6	1.8	10.6	1.5	84.0	151-257	.588	0-0	.000	2011
395	30	Sr	6-11	Festus Ezeli (12)	Vanderbilt	SEC	41.4	13.0	17.4	2.9	9.0	1.1	84.2	89-165	.539	0-0	.000	2012
396	31	Fr	6-3	Frank Jackson (17)	Duke	ACC	60.5	3.1	8.2	12.6	0.2	1.3	36.3	82-152	.539	51-129	.395	2017
397	9	Jr	7-0	Frank Kaminsky (14)	Wisconsin	B10	67.7	10.0	18.4	11.4	6.1	1.6	35.6	159-273	.582	37-98	.378	2014
398	9	Sr	7-0	Frank Kaminsky (15)	Wisconsin	B10	81.4	6.0	25.7	18.4	4.5	1.7	41.0	225-387	.581	42-101	.416	2015
399	34	Fr	5-11	Frank Mason (14)	Kansas	B12	40.2	1.8	7.3	22.4	0.2	1.9	47.0	45-96	.469	18-55	.327	2014
400	34	So	5-11	Frank Mason (15)	Kansas	B12	83.5	2.2	10.4	24.7	0.3	2.5	41.2	108-242	.446	42-98	.429	2015
401	34	Jr	5-11	Frank Mason III (16)	Kansas	B12	83.1	2.4	11.4	23.4	0.3	2.3	51.7	108-238	.454	42-110	.382	2016
402	34	Sr	5-11	Frank Mason III (17)	Kansas	B12	89.4	2.0	10.4	26.1	0.2	2.0	48.4	159-318	.500	82-174	.471	2017
403	46	Fr	6-9	Gani Lawal (08)	Georgia Tech	ACC	43.0	11.1	12.8	3.1	6.5	1.2	62.7	90-157	.573	0-1	.000	2008
404	46	So	6-9	Gani Lawal (09)	Georgia Tech	ACC	72.9	13.1	21.1	4.6	5.1	1.8	53.5	184-330	.558	0-1	.000	2009
405	46	Jr	6-9	Gani Lawal (10)	Georgia Tech	ACC	64.6	13.2	21.7	3.6	5.7	1.0	68.2	168-320	.525	0-1	.000	2010
406	19	Fr	6-4	Gary Harris (13)	Michigan St.	B10	70.5	3.7	6.3	9.5	0.7	2.8	27.6	84-169	.497	65-153	.425	2013
407	19	So	6-4	Gary Harris (14)	Michigan St.	B10	73.7	4.0	10.2	16.8	1.6	3.4	31.2	114-225	.507	81-230	.352	2014
408	37	Fr	6-6	Gary Trent Jr. (18)	Duke	ACC	83.8	2.9	10.3	6.8	0.4	2.0	22.7	80-186	.430	97-241	.402	2018
409	26	Jr	6-2	George Hill (08)	IUPUI	Sum	86.6	5.5	18.7	26.2	1.7	3.0	62.8	149-261	.571	42-97	.433	2008
410	59	So	6-6	George King (16)	Colorado	P12	63.8	6.9	12.4	5.8	0.9	0.9	35.5	83-189	.439	67-146	.459	2016
411	59	Jr	6-6	George King (17)	Colorado	P12	69.5	8.0	19.4	4.9	0.8	0.9	25.9	89-172	.517	47-121	.388	2017
412	59	Sr	6-6	George King (18)	Colorado	P12	70.5	7.2	23.2	8.2	2.6	1.1	27.3	80-162	.494	62-157	.395	2018
413	50	Fr	6-7	Georges Niang (13)	Iowa St.	B12	61.8	6.2	14.2	14.6	0.9	1.5	32.8	119-208	.572	38-97	.392	2013
414	50	So	6-7	Georges Niang (14)	Iowa St.	B12	70.0	3.7	11.9	23.6	2.0	1.1	22.2	174-321	.542	48-147	.327	2014
415	50	Jr	6-7	Georges Niang (15)	Iowa St.	B12	76.8	4.0	15.2	21.9	1.5	0.9	30.8	141-291	.485	46-115	.400	2015
416	50	Sr	6-8	Georges Niang (16)	Iowa St.	B12	82.1	4.8	15.6	19.2	1.8	1.5	23.0	227-375	.605	56-143	.392	2016
417	12	So	6-5	Gerald Henderson (08)	Duke	ACC	65.2	6.0	13.6	11.9	3.1	2.4	45.9	136-266	.511	20-63	.317	2008
418	12	Jr	6-5	Gerald Henderson (09)	Duke	ACC	74.1	4.7	14.4	18.0	2.4	2.4	39.7	172-351	.490	41-122	.336	2009
419	35	Fr	6-5	Glen Rice (10)	Georgia Tech	ACC	44.6	7.8	9.7	16.0	2.7	3.2	28.5	38-94	.404	25-57	.439	2010
420	35	So	6-5	Glen Rice (11)	Georgia Tech	ACC	70.8	7.0	16.3	20.4	1.6	3.0	29.4	103-208	.495	42-139	.302	2011
421	35	Jr	6-5	Glen Rice (12)	Georgia Tech	ACC	50.4	8.0	18.8	19.1	3.3	2.8	29.6	72-133	.541	30-90	.333	2012
422	40	Fr	6-6	Glenn Robinson III (13)	Michigan	B10	83.4	7.8	11.2	5.7	0.8	1.9	36.8	139-214	.650	23-71	.324	2013
423	40	So	6-6	Glenn Robinson III (14)	Michigan	B10	80.1	6.0	11.5	7.6	1.0	1.9	30.8	149-265	.562	33-108	.306	2014
424	50	Jr	6-10	Goran Suton (08)	Michigan St.	B10	66.6	13.6	22.4	13.3	4.0	2.5	27.1	134-235	.570	2-12	.167	2008
425	50	Sr	6-10	Goran Suton (09)	Michigan St.	B10	56.3	12.8	23.9	11.9	2.2	2.6	33.5	102-188	.543	21-48	.438	2009
426	9	Fr	6-8	Gordon Hayward (09)	Butler	Horz	82.9	5.8	17.8	14.1	3.5	2.8	47.8	54-104	.519	66-151	.437	2009
427	9	So	6-9	Gordon Hayward (10)	Butler	Horz	81.2	7.6	23.4	12.1	2.8	2.0	57.9	126-213	.592	47-160	.294	2010
428	21	So	6-11	Gorgui Dieng (12)	Louisville	BE	81.0	11.7	18.5	6.6	10.4	2.1	39.1	144-274	.526	1-2	.500	2012
429	21	Jr	6-11	Gorgui Dieng (13)	Louisville	BE	63.1	12.9	22.1	12.3	9.4	2.6	47.9	125-234	.534	0-0	.000	2013
430	40	Fr	6-10	Grant Jerrett (13)	Arizona	P12	43.1	7.6	16.4	5.7	5.8	1.6	14.3	31-75	.413	32-79	.405	2013
431	56	Fr	6-3	Grant Riller (17)	College of Charlesto	CAA	67.6	1.7	7.2	11.1	0.8	2.0	40.7	116-205	.566	37-112	.330	2017
432	56	So	6-3	Grant Riller (18)	College of Charlesto	CAA	81.1	1.4	8.2	14.3	1.4	2.4	31.2	166-267	.622	56-137	.409	2018
433	56	Jr	6-3	Grant Riller (19)	College of Charlesto	CAA	88.1	2.2	10.2	25.7	0.2	2.1	38.3	210-339	.619	45-136	.331	2019
434	56	Sr	6-3	Grant Riller (20)	College of Charlesto	CAA	84.0	1.9	15.2	30.5	1.0	2.9	46.2	173-315	.549	47-129	.364	2020
435	22	Fr	6-5	Grant Williams (17)	Tennessee	SEC	63.9	12.2	12.8	9.4	7.7	1.7	73.3	116-224	.518	12-31	.387	2017
436	22	So	6-7	Grant Williams (18)	Tennessee	SEC	71.5	9.4	14.6	14.7	5.1	1.2	54.8	180-362	.497	3-25	.120	2018
437	22	Jr	6-7	Grant Williams (19)	Tennessee	SEC	78.6	8.8	17.4	18.3	5.3	2.0	63.7	215-361	.596	14-44	.318	2019
438	21	So	6-5	Grayson Allen (16)	Duke	ACC	90.8	2.1	11.6	19.4	0.3	2.1	49.1	149-297	.502	90-216	.417	2016
439	21	Jr	6-5	Grayson Allen (17)	Duke	ACC	68.0	2.7	11.3	21.5	0.2	1.5	44.5	60-135	.444	81-222	.365	2017
440	21	Sr	6-5	Grayson Allen (18)	Duke	ACC	88.3	1.8	8.0	21.2	0.2	2.8	29.3	79-157	.503	102-276	.370	2018
441	7	Fr	6-11	Greg Monroe (09)	Georgetown	BE	76.0	8.7	16.8	18.8	5.1	3.7	60.0	141-244	.578	2-6	.333	2009
442	7	So	6-11	Greg Monroe (10)	Georgetown	BE	85.6	8.6	25.2	22.4	4.9	2.2	54.3	195-358	.545	7-27	.259	2010
443	28	So	6-6	Greivis Vasquez (08)	Maryland	ACC	92.2	2.9	12.8	36.9	0.7	2.1	31.9	135-254	.531	64-207	.309	2008
444	28	Jr	6-6	Greivis Vasquez (09)	Maryland	ACC	85.5	3.3	13.8	30.8	1.1	2.4	23.8	152-336	.452	66-202	.327	2009
445	28	Sr	6-6	Greivis Vasquez (10)	Maryland	ACC	84.8	3.9	10.3	35.3	1.0	2.9	31.8	151-320	.472	67-186	.360	2010
446	56	So	7-0	Hamady Ndiaye (08)	Rutgers	BE	56.4	8.9	18.7	4.9	12.3	0.9	53.0	61-132	.462	0-0	.000	2008
447	56	Jr	7-0	Hamady Ndiaye (09)	Rutgers	BE	58.1	8.4	19.2	3.6	8.9	1.2	72.5	64-108	.593	0-1	.000	2009
448	56	Sr	7-0	Hamady Ndiaye (10)	Rutgers	BE	70.3	9.3	17.2	3.2	14.6	0.9	60.3	113-194	.582	0-0	.000	2010
449	45	Fr	6-5	Hamidou Diallo (18)	Kentucky	SEC	61.8	4.2	11.5	9.5	1.6	1.8	40.3	108-236	.458	26-77	.338	2018
450	7	Fr	6-8	Harrison Barnes (11)	North Carolina	ACC	73.2	7.2	12.8	9.6	1.4	1.4	24.9	143-302	.474	67-195	.344	2011
451	7	So	6-8	Harrison Barnes (12)	North Carolina	ACC	72.9	6.9	11.0	7.2	1.1	2.0	37.4	180-384	.469	49-137	.358	2012
452	2	So	7-3	Hasheem Thabeet (08)	Connecticut	BE	77.0	11.1	14.9	2.2	12.9	0.5	89.4	114-189	.603	0-0	.000	2008
453	2	Jr	7-3	Hasheem Thabeet (09)	Connecticut	BE	75.1	13.4	21.7	3.0	11.9	1.2	78.3	172-267	.644	0-0	.000	2009
454	33	Fr	7-0	Hassan Whiteside (10)	Marshall	CUSA	65.6	12.0	24.0	1.8	18.3	1.2	58.8	143-284	.504	3-5	.600	2010
455	18	Fr	6-11	Henry Ellenson (16)	Marquette	BE	82.6	7.8	24.1	11.0	4.4	1.4	43.9	164-331	.495	30-104	.288	2016
456	47	Fr	6-6	Henry Walker (08)	Kansas St.	B12	64.3	9.8	15.6	14.7	2.1	1.6	34.6	143-269	.532	34-112	.304	2008
457	47	Fr	6-7	Ignas Brazdeikis (19)	Michigan	B10	74.1	4.6	16.1	6.1	1.7	1.5	36.9	132-264	.500	56-143	.392	2019
458	17	Fr	6-5	Iman Shumpert (09)	Georgia Tech	ACC	77.9	2.4	10.7	29.1	0.6	3.6	48.3	74-169	.438	32-102	.314	2009
459	17	So	6-5	Iman Shumpert (10)	Georgia Tech	ACC	63.3	3.5	9.0	24.3	0.6	3.5	28.2	63-155	.406	37-111	.333	2010
460	17	Jr	6-5	Iman Shumpert (11)	Georgia Tech	ACC	79.4	5.8	16.4	25.7	0.7	5.0	40.1	135-285	.474	42-151	.278	2011
461	25	Fr	6-3	Immanuel Quickley (19)	Kentucky	SEC	45.9	0.4	10.3	11.2	0.2	1.4	43.2	25-61	.410	30-87	.345	2019
462	25	So	6-3	Immanuel Quickley (20)	Kentucky	SEC	78.9	2.1	11.9	11.7	0.5	1.6	47.1	76-186	.409	62-145	.428	2020
463	5	Fr	6-6	Isaac Okoro (20)	Auburn	SEC	69.3	6.4	8.8	13.1	3.1	1.7	54.9	105-174	.603	20-70	.286	2020
464	34	Fr	6-0	Isaiah Canaan (10)	Murray St.	OVC	50.6	2.3	10.4	14.6	0.2	2.2	37.2	63-124	.508	51-107	.477	2010
465	34	So	6-0	Isaiah Canaan (11)	Murray St.	OVC	70.5	2.0	6.5	18.3	0.4	2.1	45.5	49-118	.415	54-137	.394	2011
466	34	Jr	6-0	Isaiah Canaan (12)	Murray St.	OVC	84.8	3.1	9.4	23.7	0.2	2.2	46.9	81-172	.471	91-201	.453	2012
467	34	Sr	6-1	Isaiah Canaan (13)	Murray St.	OVC	91.2	1.7	9.1	27.7	0.4	2.6	37.9	114-233	.489	91-245	.371	2013
468	59	So	6-4	Isaiah Cousins (14)	Oklahoma	B12	73.0	5.7	10.0	13.0	1.2	2.3	34.5	86-187	.460	38-94	.404	2014
469	59	Jr	6-4	Isaiah Cousins (15)	Oklahoma	B12	76.5	3.5	12.2	14.6	1.3	2.4	20.1	87-214	.407	63-140	.450	2015
470	59	Sr	6-4	Isaiah Cousins (16)	Oklahoma	B12	82.4	2.1	11.9	25.1	0.8	2.3	23.3	104-258	.403	65-158	.411	2016
471	49	Fr	6-5	Isaiah Joe (19)	Arkansas	SEC	74.8	2.3	8.1	11.5	0.6	2.8	22.9	35-85	.412	113-273	.414	2019
472	49	So	6-5	Isaiah Joe (20)	Arkansas	SEC	72.1	1.7	11.5	10.0	0.8	2.2	25.3	38-85	.447	94-275	.342	2020
473	45	So	6-8	Isaiah Roby (18)	Nebraska	B10	58.0	7.7	20.0	13.9	7.6	1.5	59.5	78-126	.619	17-42	.405	2018
474	45	Jr	6-8	Isaiah Roby (19)	Nebraska	B10	77.8	6.6	17.8	12.5	6.4	2.4	40.8	120-242	.496	28-84	.333	2019
475	16	Fr	6-9	Isaiah Stewart (20)	Washington	P12	80.2	10.6	19.4	6.3	7.0	0.9	59.1	187-317	.590	5-20	.250	2020
476	60	Fr	5-8	Isaiah Thomas (09)	Washington	P12	70.1	2.8	9.0	18.0	0.2	1.9	48.5	137-292	.469	38-131	.290	2009
477	60	So	5-8	Isaiah Thomas (10)	Washington	P12	75.4	2.1	11.9	19.5	0.3	1.9	47.5	121-249	.486	65-199	.327	2010
478	60	Jr	5-9	Isaiah Thomas (11)	Washington	P12	79.1	2.5	9.5	32.7	0.2	2.3	49.8	128-250	.512	60-172	.349	2011
479	42	Fr	6-4	Isaiah Whitehead (15)	Seton Hall	BE	49.0	4.0	11.8	29.0	2.4	3.0	25.4	55-144	.382	36-104	.346	2015
480	42	So	6-4	Isaiah Whitehead (16)	Seton Hall	BE	80.4	1.8	9.8	33.0	4.5	2.1	38.3	113-290	.390	81-222	.365	2016
481	35	Fr	6-11	Ivan Rabb (16)	California	P12	70.9	11.2	21.4	6.6	4.1	1.1	58.8	160-260	.615	1-2	.500	2016
482	35	So	6-11	Ivan Rabb (17)	California	P12	73.3	10.7	25.7	10.9	3.3	1.3	59.9	143-292	.490	8-20	.400	2017
483	58	So	6-5	J.P. Tokoto (14)	North Carolina	ACC	71.2	7.2	14.7	18.9	2.0	3.2	37.1	121-228	.531	8-36	.222	2014
484	58	Jr	6-5	J.P. Tokoto (15)	North Carolina	ACC	71.6	6.5	14.4	24.3	1.3	3.0	43.2	104-239	.435	12-32	.375	2015
485	30	Sr	6-5	J.R. Giddens (08)	New Mexico	MWC	78.7	6.6	27.0	22.5	4.9	2.7	38.6	185-332	.557	25-75	.333	2008
486	19	Fr	7-0	JJ Hickson (08)	North Carolina St.	ACC	69.4	12.3	22.8	10.0	5.0	1.5	71.6	158-267	.592	0-1	.000	2008
487	2	So	6-3	Ja Morant (19)	Murray St.	OVC	93.5	4.1	12.6	51.4	2.2	2.4	51.0	194-356	.545	56-152	.368	2019
488	27	Fr	6-10	JaJuan Johnson (08)	Purdue	B10	41.1	7.6	15.8	3.8	7.2	1.5	46.5	67-157	.427	0-2	.000	2008
489	27	So	6-10	JaJuan Johnson (09)	Purdue	B10	66.8	9.6	14.4	6.2	8.3	1.2	45.2	190-349	.544	0-3	.000	2009
490	27	Jr	6-10	JaJuan Johnson (10)	Purdue	B10	77.8	8.8	18.0	5.4	7.0	1.6	58.0	192-375	.512	0-4	.000	2010
491	27	Sr	6-10	JaJuan Johnson (11)	Purdue	B10	88.1	7.9	20.2	6.4	6.7	1.5	40.2	242-469	.516	15-51	.294	2011
492	18	So	7-0	JaVale McGee (08)	Nevada	WAC	68.8	10.7	18.5	4.9	9.3	1.7	39.0	170-306	.556	13-40	.325	2008
493	56	Fr	6-6	Jabari Bird (14)	California	P12	43.7	3.3	7.9	10.6	1.3	1.2	23.3	63-126	.500	30-93	.323	2014
494	56	So	6-6	Jabari Bird (15)	California	P12	48.7	3.9	9.5	13.0	1.5	1.0	16.2	61-126	.484	31-84	.369	2015
495	56	Jr	6-6	Jabari Bird (16)	California	P12	64.2	3.3	10.2	6.9	1.2	1.1	17.0	64-121	.529	61-149	.409	2016
496	56	Sr	6-6	Jabari Bird (17)	California	P12	62.5	3.5	13.2	7.7	0.8	1.3	17.3	75-140	.536	65-178	.365	2017
497	2	Fr	6-8	Jabari Parker (14)	Duke	ACC	76.4	11.4	23.1	8.7	4.0	2.1	42.9	198-393	.504	38-106	.358	2014
498	51	Jr	6-1	Jack McClinton (08)	Miami FL	ACC	74.3	1.3	6.7	17.1	0.1	1.3	29.8	83-194	.428	91-215	.423	2008
499	51	Sr	6-1	Jack McClinton (09)	Miami FL	ACC	79.8	2.0	8.8	21.1	0.1	1.4	29.5	95-211	.450	99-219	.452	2009
500	28	Fr	6-6	Jacob Evans III (16)	Cincinnati	Amer	59.5	5.0	13.6	13.1	3.7	2.0	22.1	49-118	.415	45-135	.333	2016
501	28	So	6-6	Jacob Evans III (17)	Cincinnati	Amer	78.5	5.5	9.8	16.2	3.1	2.5	31.5	99-190	.521	69-165	.418	2017
502	28	Jr	6-6	Jacob Evans III (18)	Cincinnati	Amer	76.9	5.2	12.0	20.0	3.7	2.6	30.2	101-215	.470	60-162	.370	2018
503	28	Fr	6-9	Jaden McDaniels (20)	Washington	P12	74.6	4.4	15.7	14.4	4.4	1.4	33.9	93-209	.445	43-127	.339	2020
504	34	Jr	6-6	Jae Crowder (11)	Marquette	BE	68.8	9.5	18.7	11.4	3.3	2.8	38.3	116-209	.555	42-117	.359	2011
505	34	Sr	6-6	Jae Crowder (12)	Marquette	BE	82.4	7.0	20.5	13.5	3.1	4.3	37.2	156-259	.602	61-177	.345	2012
506	3	Fr	6-11	Jahlil Okafor (15)	Duke	ACC	72.8	14.8	18.2	9.4	4.5	1.5	46.2	279-420	.664	0-0	.000	2015
507	43	Fr	6-4	Jahmi'us Ramsey (20)	Texas Tech	B12	66.8	3.0	12.3	16.1	2.5	2.5	23.2	88-195	.451	60-141	.426	2020
508	47	Fr	6-8	Jake Layman (13)	Maryland	ACC	49.6	5.6	11.9	8.7	3.3	1.6	19.3	39-70	.557	35-117	.299	2013
509	47	So	6-8	Jake Layman (14)	Maryland	ACC	78.5	4.6	13.1	6.0	2.9	2.0	28.5	64-145	.441	61-167	.365	2014
510	47	Jr	6-8	Jake Layman (15)	Maryland	B10	74.4	5.6	16.2	11.2	2.8	1.7	46.4	98-185	.530	45-119	.378	2015
511	47	Sr	6-9	Jake Layman (16)	Maryland	B10	79.1	4.3	14.4	6.8	3.4	2.1	32.9	81-134	.604	57-143	.399	2016
512	9	Fr	7-0	Jakob Poeltl (15)	Utah	P12	56.4	15.8	20.1	6.3	8.9	1.0	65.2	125-183	.683	0-1	.000	2015
513	9	So	7-0	Jakob Poeltl (16)	Utah	P12	75.4	11.9	22.0	13.9	4.8	1.2	66.6	222-347	.640	0-0	.000	2016
514	33	Fr	6-2	Jalen Brunson (16)	Villanova	BE	59.8	2.4	5.9	19.1	0.0	1.7	38.0	77-151	.510	49-128	.383	2016
515	33	So	6-2	Jalen Brunson (17)	Villanova	BE	77.8	2.1	7.9	26.1	0.0	1.7	40.5	141-227	.621	42-111	.378	2017
516	33	Jr	6-2	Jalen Brunson (18)	Villanova	BE	78.8	1.2	9.7	26.6	0.1	1.7	31.3	184-307	.599	86-211	.408	2018
517	59	Fr	6-4	Jalen Harris (17)	Louisiana Tech	CUSA	45.1	3.9	10.2	13.5	1.3	2.0	23.7	66-131	.504	26-84	.310	2017
518	59	Jr	6-5	Jalen Harris (20)	Nevada	MWC	79.6	2.5	17.5	26.5	0.5	1.9	32.8	156-315	.495	67-185	.362	2020
519	52	Fr	6-10	Jalen McDaniels (18)	San Diego St.	MWC	62.1	10.7	23.9	6.5	2.5	1.9	52.4	121-194	.624	4-18	.222	2018
520	52	So	6-10	Jalen McDaniels (19)	San Diego St.	MWC	78.3	7.3	22.7	15.9	1.9	2.1	28.3	185-370	.500	22-72	.306	2019
521	10	Fr	6-10	Jalen Smith (19)	Maryland	B10	64.8	12.5	16.4	7.1	5.1	1.0	39.7	126-224	.563	19-71	.268	2019
522	10	So	6-10	Jalen Smith (20)	Maryland	B10	78.1	11.5	25.4	6.1	8.3	1.3	47.4	136-225	.604	32-87	.368	2020
523	41	So	6-5	Jamaal Franklin (12)	San Diego St.	MWC	70.0	7.0	23.1	10.2	2.1	1.5	52.0	115-228	.504	45-143	.315	2012
524	41	Jr	6-5	Jamaal Franklin (13)	San Diego St.	MWC	82.6	5.6	26.3	21.7	2.3	3.0	55.6	118-247	.478	41-147	.279	2013
525	7	Fr	6-4	Jamal Murray (16)	Kentucky	SEC	87.1	4.9	11.1	12.1	0.9	1.6	28.3	131-261	.502	113-277	.408	2016
526	20	Fr	6-6	James Anderson (08)	Oklahoma St.	B12	77.1	6.7	8.5	7.9	1.9	1.4	31.8	77-156	.494	65-168	.387	2008
527	20	So	6-6	James Anderson (09)	Oklahoma St.	B12	83.0	7.5	11.5	8.3	2.2	1.9	37.8	125-228	.548	84-206	.408	2009
528	20	Jr	6-6	James Anderson (10)	Oklahoma St.	B12	84.8	6.7	12.9	16.5	2.0	2.4	52.2	152-277	.549	74-217	.341	2010
529	50	Jr	6-7	James Ennis (12)	Long Beach St.	BW	72.3	5.3	11.4	17.3	2.7	3.2	38.0	68-103	.660	41-118	.347	2012
530	50	Sr	6-7	James Ennis (13)	Long Beach St.	BW	83.5	6.3	15.5	14.2	4.1	3.1	37.3	114-198	.576	53-148	.358	2013
531	57	Sr	6-9	James Gist (08)	Maryland	ACC	77.4	6.7	18.9	9.0	6.7	2.2	39.9	172-320	.537	22-71	.310	2008
532	3	Fr	6-5	James Harden (08)	Arizona St.	P12	83.6	5.4	14.5	24.7	2.2	4.1	60.2	152-264	.576	44-108	.407	2008
533	3	So	6-5	James Harden (09)	Arizona St.	P12	88.3	5.5	14.6	29.2	1.1	3.1	59.7	163-289	.564	58-163	.356	2009
534	16	Fr	6-8	James Johnson (08)	Wake Forest	ACC	70.3	11.7	20.2	9.9	5.3	2.7	33.5	132-232	.569	27-99	.273	2008
535	16	So	6-8	James Johnson (09)	Wake Forest	ACC	76.3	9.6	19.2	12.3	5.0	2.5	28.7	165-276	.598	22-69	.319	2009
536	17	Fr	6-6	James Young (14)	Kentucky	SEC	80.2	3.7	11.0	10.8	0.6	1.4	39.3	101-215	.470	82-235	.349	2014
537	24	Fr	6-4	Jared Cunningham (10)	Oregon St.	P12	47.7	5.2	8.0	11.4	0.6	4.4	65.4	58-106	.547	7-21	.333	2010
538	24	So	6-4	Jared Cunningham (11)	Oregon St.	P12	70.7	4.1	8.3	15.6	0.9	5.5	79.5	90-193	.466	27-75	.360	2011
539	24	Jr	6-4	Jared Cunningham (12)	Oregon St.	P12	85.9	3.5	9.6	15.7	1.3	4.1	60.7	144-287	.502	49-146	.336	2012
540	21	Fr	6-9	Jared Sullinger (11)	Ohio St.	B10	78.9	14.1	26.0	7.4	2.0	2.0	65.1	219-398	.550	3-12	.250	2011
